tweet,rotulo
Comentarista na CNN afirma que Bolsonaro ganhará essa eleição no primeiro turno! #BolsonanoNoPrimeiroTurno,positivo
https://youtu.be/r8mvnxcDi6c  Parabéns a mídia independente que sempre esteve atuante na defesa do nosso presidente Luiz Inácio Lula da Silva que dia 1 de janeiro irá subir a rampa do Planalto.  #LulaNoPrimeiroTurno  #LulaEoPTjaNo1ºTurno #AVerdadeVenceu #RampaDoPlanaltoDia1Janeiro,neutro
Mulherada!!! Vamos votar no LULA. Não tem outra/o candidata/o nesta eleição que defenda realmente nossos interesses e necessidades.  #Lula13,negativo
Ela deu o recado direto,positivo
Tava rindo com meus butões aqui... O eleitor do  @cirogomes  virou meme entre a petezada pq tenta convencer o eleitorado através dos projetos dentro do PND. Resumo: Ter projeto e tentar esclarecer a população virou motivo de chacota. Quem é mesmo elitista?!  #CiroCresce  #EuVoto12,positivo
"O sujeito pode alegar que foi enganado pelo Lula, pelo Freixo, FHC, Tabata, Marina, Martha Suplicy, Cristóvão Buarque, Ciro Gomes, Reguffe e mais um monte de gente. Mas Sergio Moro e Jair Bolsonaro não enganaram ninguém, nunca esconderam o que são. A mesma merda desde sempre.",negativo
"Até o Ciro Gomes já disse: ""Bolsonaro foi muito melhor que o PT"" Toooma, esquerdalha!  @_AmandaKlein  @simonetebetbr  @SorayaThronicke  @UOL  @folha  @jornalnacional  @realwbonner  e afins!",neutro
"Senhor Ciro Gomes eu espero que senhor não apoia Lula,é um ditador, uma pessoa que não é do bem ,no governo de LULA ele prejudicou todos os aposentados e PENSIONISTA do INSS que ganhava Apartir de 2000 ,vcs não sabem quem é Lula prejudicou quem Sofria de câncer descontou salário.",negativo
"Atenção, muita atenção!  para os que se surpreenderam com as análises bastante positivas para o Ciro de cortes por segmentos do DataFolha. Atenção, muita atenção, porque o melhor vem agora! ",neutro
"A Nossa Mita, Incomodando a Candidata 1%  @simonetebetbr  ",neutro
Amante de Ditaduras.  Tome o video,positivo
"Até o Ciro Gomes já disse: ""Bolsonaro foi muito melhor que o PT"" Toooma, esquerdalha!  @_AmandaKlein  @simonetebetbr  @SorayaThronicke  @UOL  @folha  @jornalnacional  @realwbonner  e afins!",neutro
Lapada: Michelle Bolsonaro expõe “hipocrisia” de Simone Tebet; VEJA,negativo
"""Muitas [vítimas] tinham alguma comorbidade, então a Covid apenas encurtou a vida delas por alguns dias ou algumas semanas""  - Jair Bolsonaro Não Voto em Fascista oportunista!  Não Voto em Corrupto vagabundo !  #NemLulaNemBolsonaro  Foco no Legislativo !!",positivo
"A gente pode falar o que quiser sobre o Bob Jefferson.  Mas, se não fosse por ele, dificilmente  saberíamos que existiu o mensalão.  Se ele diz abertamente  essas coisas, é difícil deixar de acreditar... twitter.com/DanielC0689559…",positivo
"Quem aprendeu com quem? Dinheiro vivo é com Gedel ou Bolsonaro. Um, professor do outro",positivo
"É de norte a sul, de leste a oeste. O Brasil está com Bolsonaro 22",positivo
"#AsMaisLidasDaSemana | Segundo levantamento do Paraná Pesquisas, menor diferença entre os candidatos está no Sudeste, onde o petista tem 1,1% de vantagem em relação ao atual chefe do Executivo  https://bit.ly/3wI7QnY",positivo
Ontem em Olinda  @LulaOficial  13 Presidente.,positivo
Vamos eleger Lula e dupatadas/os que vão ajudá-lo a reconstruir o Brasil.,negativo
LULA NUNCA MAIS,negativo
BOM DIA. REPITA COMIGO. LULA NUNCA MAIS.,negativo
O twittero já entendeu que Lula não leva no primeiro turno por motivos óbvios e que podemos tirar Bolsonaro do segundo turno votando no  @cirogomes ?,negativo
"Um perfil que começou como apoio a Lula se tornou ""conta de apoio a Ciro Gomes"". Tem gente aqui que o segue. Ele só quer arrumar treta. Abram o olho. Eu dei  block depois de um início de papo que era só para irritar.",neutro
Same vibe. Mesma energia.  Democracia de gogó é com essa turma demagoga.  Por isso prefiro Ciro Gomes e Ana Paula Matos   #CiroTV #CiroeAna CIRO CRESCE,positivo
"Começa assim: ""se você votar no Bolsonaro, você é fascista"". Em seguida, ""se você votar no candidato que tira voto do Lula, então é fascista"". Por fim, ""se você não votar no Lula, só pode ser  fascista mesmo"". Lembrando que, claro, tudo isso é em nome da mais fofa democracia.",negativo
"Geeeeente ,  a senadora/candidata  @simonetebetbr  #Votou contra os trabalhadores? É muita #COVARDIA  candidata !",neutro
"Simone Tebet não tem coragem de olhar nos olhos dos trabalhadores Insalubres e dizer que votou contra eles na Reforma da Previdência,que agora é mais fácil eles contrairem um câncer devido a exposição a Hidrocarbonetos aromáticos que se aposentar",negativo
Mãe de Simone Tebet recebe R$ 37 mil de pensão desde 1987 por ser viúva de ex-governador que ficou no cargo 10 meses | POLÍTICO / SIMONE ESTEPI ESTÁ MAIS SUJA DO QUE PAU DE GALINHEIRO .,negativo
"Um presidente que não respeita mulheres, automaticamente não respeita o Brasil. Mas ele não vai conseguir te calar. Nem a você, nem a nenhuma de nós,  @simonetebetbr  repudiando a crítica de Bolsonaro a apresentadora  ⁦ @GabrielaPrioli ⁩. Por  Alice Cravo e Kathilen Barbosa.",neutro
"Dia 7 da liberdade, a esquerda vai aprontar uma e vai acusar a direita e o presidente Bolsonaro. Tem coisas no ar. Ligue os fatos que estão acontecendo. ",positivo
"Quando estiver absolutamente convencido da vitória, redobre seus cuidados. A luta do Presidente Bolsonaro é a nossa luta…um Brasil melhor.",positivo
"E aqui estamos, 23:03 horas e ainda empacotando as camisetas pra nossa celebração do bicentenário do Brasil aqui na Flórida. Vai ser lindo meu povo. Mais de 1.000 camisetas. O @YesBrazilUSA1 está fazendo um trabalho lindo. Sim, tudo do nosso bolso. Será dia 05 de Setembro.",positivo
URGENTE! JORNALISTA DENUNCIA LULA E COLOCA BOLSONARO COMO A ÚNICA SOLUÇÃ... https://youtu.be/UkI63_mXlXk via  @YouTube,neutro
"É bom se habituar: O caso do idoso valente de Manaus, que chamou Lula de ladrão e foi ameaçado por valentões petistas, mostra que não é apenas o candidato que está despreparado para lidar com a reputação do ex-presidente.",negativo
"Hoje no Society Covre teremos um encontro com  @heldersalomao   Deputado Federal, será às 15 horas  Compareça e leve sua família. É  o time de Lula lutando por um Brasil melhor.",negativo
"""Lula foi preso sem provas""",negativo
Tico Sta Cruz tem coragem de apoiar Ciro Gomes Não tem rabo preso com a Globo,positivo
"Bom, pelo tanto de gente que está me chamando aqui de “linha auxiliar do Bolsonaro” - “Linha auxiliar de fascista” - imagino que estão jogando minha história no lixo e não contando com o apoio que já sinalizei num possível 2o turno.  Literalmente descartável.  Ta serto! ",positivo
"CIRO GOMES, OQUE MUITA GENTE NÃO ENTENDEU ATÉ AGORA, É QUE BOLSONARO ESTÁ SEPARANDO O JOIO DO TRIGO, PARA ACABAR COM A CORRUPÇÃO.",neutro
Por isso prefiro Ciro Gomes e Ana Paula Matos   #CiroeAna  #CiroTV   CIRO CRESCE,positivo
"O maior programa de renda da história do Brasil vai garantir R$1000,00 por mês às pessoas que mais precisam.  Vem com o 12! @cirogomes   #PrefiroCiro #CiroCresce #MilitaQueVira #AquiTemProjeto",positivo
"Obrigado  @simonetebetbr   por indicar o vídeo, já estou compartilhando. Do que adianta encher a paciência dos outros não vai passar da margem de erro mesmo. Dra Nize mandou lembranças.",neutro
"Vamos compartilhar ainda mais!  Você não me representa ""Stebetch""  A Michele Bolsonaro sim me representa!!",positivo
"⁦ @simonetebetbr ⁩ é uma invejosamente! Sim tebet, ela é muito mais que vc!",neutro
"Geeeeente ,  a senadora/candidata  @simonetebetbr  #Votou contra os trabalhadores? É muita #COVARDIA  candidata !",neutro
"Simone Tebet não tem coragem de olhar nos olhos dos trabalhadores Insalubres e dizer que votou contra eles na Reforma da Previdência,que agora é mais fácil eles contrairem um câncer devido a exposição a Hidrocarbonetos aromáticos que se aposentar",negativo
Bastou o cantor Latino declarar seu apoio a  Bolsonaro para que ele começasse a receber ordens de remover postagens da redes sociais e vídeos do YouTube onde aparecem o nome de Lula e do PT ONDE VAMOS PARAR?,negativo
"Os caras queriam um motivo para tentar humilhar o melhor juiz da história do Brasil: Dr Sérgio Moro. Deram um tiro no pé: agora todos, excetos os brasileiros que já estão querendo transformar a admiração no Bolsonaro em uma seita, votarão no herói Sérgio Moro",positivo
Bastou o cantor Latino declarar seu apoio a  Bolsonaro para que ele começasse a receber ordens de remover postagens da redes sociais e vídeos do YouTube onde aparecem o nome de Lula e do PT ONDE VAMOS PARAR?,negativo
O avanço de Bolsonaro sobre Lula - O Bastidor,negativo
ABSURDO! O orçamento do governo Bolsonaro para o ano de 2023 tem corte de 42% no SUS. Um presidente que não liga para a saúde. Mais do que nunca precisamos de @LulaOficial.,positivo
"Ué?!jurava que a decisão foi do juiz e não do PT Grampo em ligação, divulgação no JN, iPad de neto apreendido, casa revirada, condução coercitiva...só podia quando era pra Lula, né, princeso?!",negativo
"Hoje, o PT mostrou a “democracia” que pretende instaurar no país, promovendo uma diligência abusiva em minha residência e sensacionalismo na divulgação da matéria. O crime? Imprimir santinhos com letras dos nomes dos suplentes supostamente menores do que o devido. ",positivo
"Ciro Gomes, Simone Tebet e Soraya ,tão indo no vácuo de uma luta q foi, e tá sendo dos partidos de esquerda contra o fascismo, desde o golpe contra a primeira mulher eleita Presidenta do Brasil.",negativo
"O presidente candidato não tem mais como esconder o mau cheiro da corrupção que exala. Todo mundo já sente, menos seus renitentes eleitores. ⁦ @ascanioseleme ⁩ ⁦ @JornalOGlobo ⁩ sobre a pergunta de ⁦ @cirogomes ⁩ a ⁦ @jairbolsonaro ⁩ que não respondeu.",positivo
Mais uma mentira do Bozo! #Bolsonaro #politica #Lula #CiroGomes,negativo
"Ciro Gomes, Simone Tebet e Soraya ,tão indo no vácuo de uma luta q foi, e tá sendo dos partidos de esquerda contra o fascismo, desde o golpe contra a primeira mulher eleita Presidenta do Brasil.",negativo
"Ontem estava assistindo o Canal Bandeirantes. Durante os comerciais passou duas propagandas eleitorais, uma da Simone Tebet e outra daquela Soraya. E passou um comercial falando mal do PR  @jairbolsonaro , sobre os imóveis, dizendo: ""Um escândalo tamanho família"".  @kimpaim",negativo
E de  @simonetebetbr  ( enquanto eles brigam eu faço proposta) será? Veja: É uma nas propagandas e outra nos bastidores,neutro
Eu voto   bolsonaro,positivo
Parceria que deu certo!  #presidentebolsonaro #jairbolsonaro #fechadocombolsonaro,positivo
É SOBRE ISSO!!!!  VAI DAR BOLSONARO ,positivo
"Enquanto o Pr Bolsonaro trabalha para destacar a soberânia do Brasil sobre o seu território, ascendendo como uma próspera nação, esse ladrão, quer entregar o Brasil a um Governo Mundial. Vejam bem a diferença, é Bolsonaro 22 sem dúvida!!!!",positivo
O descondenado não tem o mínimo pudor em dizer que os países deveriam ceder sua soberania à ONU em nome de uma governança global .. tu entendeu o tamanho do buraco que o brasil enfrentará se o descondenado voltar ou precisa desenhar? ,positivo
"Busca e Apreensão: MORO e IMPACTO Eleitoral + Lula VOLTA a ""Derrapar"" com IGREJA + Marina Silva ESG. https://youtu.be/JF0I9TyTLDg",neutro
o moro se dá tanta importância que ele deve achar que o Lula quando montou o partido colocou lá no estatuto que um dos objetivos do PT é evitar o menino Sérgio de 3 anos de idade que mora em Maringá vire juíz,negativo
Hoje eu vou sair com meia dúzia de inteligentinhos vou perguntar como é que o Lula ganha no primeiro turno e perde no segundo,negativo
"https://ift.tt/h8gVaWH  Os presidenciáveis entram hoje (4) na quarta semana de campanha eleitoral. Confira as agendas dos candidatos para este domingo:Ciro Gomes (PDT): faz caminhada em Alfenas (MG), com concentração, às 10h, na Praça Emílio da Silveira. À tarde, viaja para Ub…",neutro
"É disso q o grupo UOL, ""banca"", está desesperado, pois, sabe que o Ciro Gomes vai taxar as grandes FORTUNAS, reduzirá as taxas de juros abusivas e claro que a grande casa não quer acabar com a escravidão! A marquinha da rendeira está em pânico  #CiroPresidente12  #CiroCresce",positivo
"Ciro Gomes, Simone Tebet e Soraya ,tão indo no vácuo de uma luta q foi, e tá sendo dos partidos de esquerda contra o fascismo, desde o golpe contra a primeira mulher eleita Presidenta do Brasil.",negativo
"E aí randolfe Rodrigues , e aí STF , e aí Rodrigo Pacheco sentado em berço esplêndido como será agora olha a reportagem Simone tebet , seu Omar Aziz , Renan Calheiros  quem investigou corretamente não foram os senhores",positivo
Eita! Quer dizer que o remedinho para verme (que os vermes diziam não funcionar para a COVID-19) entrou na lista oficial de recomendação do NHI? É isso produção? Confere?  Da série “palhaços assassinos”. twitter.com/moret_mclaudia…,positivo
Cadê vc aqui  @simonetebetbr  para defender esta mulher,neutro
"Quando eu fiz esse recorte do Otto Alencar fazendo isso com Nise Yamaguchi eu quase perdi minha conta de tanto que xinguei esse cara.  Simone Tebet que ""cala mulher"" não disse um ""pio""   Relembre quem é e como age o lulista, Otto Alencar ""que deu o ESCULACHO naquela japonesa.""",negativo
"#AcordaBrasil  A Hipocrisia Fede! Feminismo foi a estagiária do machismo, agora toma o lugar do seu professor aperfeiçoando os erros,o que o mantém em evidência é a estupidez de imposição!    @simonetebetbr  @UOLNoticias  https://noticias.uol.com.br/eleicoes/2022/09/03/com-michelle-bolsonaro-participa-de-evento-de-mulheres-conservadoras-no-rs.htm…",neutro
Bolsonaro convidou os 8 empresários que sofreram busca e apreensão do STF para estarem com ele no 7 de setembro,positivo
"Gente, que absurdo é esse?",positivo
"Vídeo do Latino, que o T S E mandou deletar.",positivo
O T5E mandou Latino apagar esses vídeo das redes sociais O motivo: defende Bolsonaro e ataca Lula. Nos ajude a divulgar.,negativo
O T5E mandou Latino apagar esses vídeo das redes sociais O motivo: defende Bolsonaro e ataca Lula. Nos ajude a divulgar.,negativo
"Vídeo do Latino, que o T S E mandou deletar.",positivo
"Palavras de Jeferson se referindo ao ministro Moraes "" O cachorro de lula""",negativo
A galera do  @LulaOficial  é muito contra o cristianismo! A pessoa vê lógica no assalto não consegue entender se quer o que é um jejum!,positivo
"A mulher do Bolsonaro tem o que comer e, por isso, propõe o jejum. Contudo, há violência simbólica nessa fala, considerando que 61 milhões de pessoas no Brasil estão em insegurança alimentar. Lutar contra a fome e não propor jejum seria digno.",positivo
"Entenda, você não vai levar o ciro gomes pro 2° turno com 5, 10, 20% de votos, NÃO VAI. Então se você não quer ver bolsonaro presidente de novo, vota em Lula ou anula a porcaria do voto já no 1°",negativo
Com certeza dois candidatos amam os animais ⁦ @cirogomes ⁩ 12 e ⁦ @deppauloramos ⁩ 12345 pelo Rio de Janeiro.,positivo
"SE LIGA AÍ, galera: Lula não foi inocentado, embora sua claque queira empurrar isso goela abaixo do povo a todo e qualquer custo.",negativo
Ciro Gomes tem um recado pra vc:,positivo
https://folhadapolitica.com/2022/09/mulheres-pela-familia-mulheres-com.html… @simonetebetbr  @SorayaThronicke   Moram de inveja!!!!! #BolsonaroNoPrimeiroTurno  #BolsonaroReeleitoEm2022  #BolsonaroReeleito,neutro
"A DRA. NISE YAMAGUCHI, DESMASCARA AS MENTIRAS DA  HIPÓCRITA E  FALSA FEMINISTA  SIMONE TABEsTce. @simonetebetbr  vai pedir para tirar esse vídeo na justiça como fez com a da Michelle Bolsonaro.",negativo
"A esquerdopata  @simonetebetbr  acionou a justiça para remover o vídeo da primeira dama. Que atitude nobre e louvável, afinal ""mulher vota em mulher"".  Vamos compartilhar ao máximo!!!",neutro
Fala Primeira Dama..para as Mulheres do Brasil.,positivo
Olha isso..... Fraude a vista @BolsonaroSP  @BragaNetto_gen  @jairbolsonaro  @SigaGazetaBR  @Zambelli2210,positivo
Espia só  a fraude está avançando,positivo
“Eu sou ateu do Deus do Bolsonaro”  @pejulio,positivo
"Este é um testemunho que reforça a necessidade de investigações oficiais, depois do governo Bolsonaro, para saber quem agiu fora da lei neste período de ameaças e ações contra o Estado brasileiro.",positivo
Meu voto tem um objetivo e um propósito que é defender nossos direitos trabalhistas e previdenciários e constitucionais. Meu voto é em quem me defende e protege. Lula presidente do Brasil 13,negativo
"Socialite da Bahia pede que agricultores demitam quem votar em Lula: ""Sem dó""",negativo
"Algumas pessoas apareceram ao vivo na globo mandando Bolsonazi tomar naquele lugar e fazendo o L do Lula, mas prá @VEJA elas são “fãs q estão gritando o nome do capiroto” ",negativo
